Probe	"Mix A (0% Jurkat, 0% tumor)"	"Mix B (0% Jurkat, 0% tumor)"	"Mix C (0% Jurkat, 0% tumor)"	"Mix D (0% Jurkat, 0% tumor)"	"Mix E (0% Jurkat, 0% tumor)"	"Mix A (0.5% Jurkat, 0% tumor)"	"Mix B (0.5% Jurkat, 0% tumor)"	"Mix C (0.5% Jurkat, 0% tumor)"	"Mix D (0.5% Jurkat, 0% tumor)"	"Mix E (0.5% Jurkat, 0% tumor)"	"Mix A (0.75% Jurkat, 0% tumor)"	"Mix B (0.75% Jurkat, 0% tumor)"	"Mix C (0.75% Jurkat, 0% tumor)"	"Mix D (0.75% Jurkat, 0% tumor)"	"Mix E (0.75% Jurkat, 0% tumor)"	"Mix A (1% Jurkat, 0% tumor)"	"Mix B (1% Jurkat, 0% tumor)"	"Mix C (1% Jurkat, 0% tumor)"	"Mix D (1% Jurkat, 0% tumor)"	"Mix E (1% Jurkat, 0% tumor)"	"Mix A (2.5% Jurkat, 0% tumor)"	"Mix B (2.5% Jurkat, 0% tumor)"	"Mix C (2.5% Jurkat, 0% tumor)"	"Mix D (2.5% Jurkat, 0% tumor)"	"Mix E (2.5% Jurkat, 0% tumor)"	"Mix A (5% Jurkat, 0% tumor)"	"Mix B (5% Jurkat, 0% tumor)"	"Mix C (5% Jurkat, 0% tumor)"	"Mix D (5% Jurkat, 0% tumor)"	"Mix E (5% Jurkat, 0% tumor)"	"Mix A (7.5% Jurkat, 0% tumor)"	"Mix B (7.5% Jurkat, 0% tumor)"	"Mix C (7.5% Jurkat, 0% tumor)"	"Mix D (7.5% Jurkat, 0% tumor)"	"Mix E (7.5% Jurkat, 0% tumor)"	"Mix A (10% Jurkat, 0% tumor)"	"Mix B (10% Jurkat, 0% tumor)"	"Mix C (10% Jurkat, 0% tumor)"	"Mix D (10% Jurkat, 0% tumor)"	"Mix E (10% Jurkat, 0% tumor)"	"Mix A (0% Jurkat, 30% tumor)"	"Mix B (0% Jurkat, 30% tumor)"	"Mix C (0% Jurkat, 30% tumor)"	"Mix D (0% Jurkat, 30% tumor)"	"Mix E (0% Jurkat, 30% tumor)"	"Mix A (0.5% Jurkat, 30% tumor)"	"Mix B (0.5% Jurkat, 30% tumor)"	"Mix C (0.5% Jurkat, 30% tumor)"	"Mix D (0.5% Jurkat, 30% tumor)"	"Mix E (0.5% Jurkat, 30% tumor)"	"Mix A (0.75% Jurkat, 30% tumor)"	"Mix B (0.75% Jurkat, 30% tumor)"	"Mix C (0.75% Jurkat, 30% tumor)"	"Mix D (0.75% Jurkat, 30% tumor)"	"Mix E (0.75% Jurkat, 30% tumor)"	"Mix A (1% Jurkat, 30% tumor)"	"Mix B (1% Jurkat, 30% tumor)"	"Mix C (1% Jurkat, 30% tumor)"	"Mix D (1% Jurkat, 30% tumor)"	"Mix E (1% Jurkat, 30% tumor)"	"Mix A (2.5% Jurkat, 30% tumor)"	"Mix B (2.5% Jurkat, 30% tumor)"	"Mix C (2.5% Jurkat, 30% tumor)"	"Mix D (2.5% Jurkat, 30% tumor)"	"Mix E (2.5% Jurkat, 30% tumor)"	"Mix A (5% Jurkat, 30% tumor)"	"Mix B (5% Jurkat, 30% tumor)"	"Mix C (5% Jurkat, 30% tumor)"	"Mix D (5% Jurkat, 30% tumor)"	"Mix E (5% Jurkat, 30% tumor)"	"Mix A (7.5% Jurkat, 30% tumor)"	"Mix B (7.5% Jurkat, 30% tumor)"	"Mix C (7.5% Jurkat, 30% tumor)"	"Mix D (7.5% Jurkat, 30% tumor)"	"Mix E (7.5% Jurkat, 30% tumor)"	"Mix A (10% Jurkat, 30% tumor)"	"Mix B (10% Jurkat, 30% tumor)"	"Mix C (10% Jurkat, 30% tumor)"	"Mix D (10% Jurkat, 30% tumor)"	"Mix E (10% Jurkat, 30% tumor)"	"Mix A (0% Jurkat, 60% tumor)"	"Mix B (0% Jurkat, 60% tumor)"	"Mix C (0% Jurkat, 60% tumor)"	"Mix D (0% Jurkat, 60% tumor)"	"Mix E (0% Jurkat, 60% tumor)"	"Mix A (0.5% Jurkat, 60% tumor)"	"Mix B (0.5% Jurkat, 60% tumor)"	"Mix C (0.5% Jurkat, 60% tumor)"	"Mix D (0.5% Jurkat, 60% tumor)"	"Mix E (0.5% Jurkat, 60% tumor)"	"Mix A (0.75% Jurkat, 60% tumor)"	"Mix B (0.75% Jurkat, 60% tumor)"	"Mix C (0.75% Jurkat, 60% tumor)"	"Mix D (0.75% Jurkat, 60% tumor)"	"Mix E (0.75% Jurkat, 60% tumor)"	"Mix A (1% Jurkat, 60% tumor)"	"Mix B (1% Jurkat, 60% tumor)"	"Mix C (1% Jurkat, 60% tumor)"	"Mix D (1% Jurkat, 60% tumor)"	"Mix E (1% Jurkat, 60% tumor)"	"Mix A (2.5% Jurkat, 60% tumor)"	"Mix B (2.5% Jurkat, 60% tumor)"	"Mix C (2.5% Jurkat, 60% tumor)"	"Mix D (2.5% Jurkat, 60% tumor)"	"Mix E (2.5% Jurkat, 60% tumor)"	"Mix A (5% Jurkat, 60% tumor)"	"Mix B (5% Jurkat, 60% tumor)"	"Mix C (5% Jurkat, 60% tumor)"	"Mix D (5% Jurkat, 60% tumor)"	"Mix E (5% Jurkat, 60% tumor)"	"Mix A (7.5% Jurkat, 60% tumor)"	"Mix B (7.5% Jurkat, 60% tumor)"	"Mix C (7.5% Jurkat, 60% tumor)"	"Mix D (7.5% Jurkat, 60% tumor)"	"Mix E (7.5% Jurkat, 60% tumor)"	"Mix A (10% Jurkat, 60% tumor)"	"Mix B (10% Jurkat, 60% tumor)"	"Mix C (10% Jurkat, 60% tumor)"	"Mix D (10% Jurkat, 60% tumor)"	"Mix E (10% Jurkat, 60% tumor)"	"Mix A (0% Jurkat, 90% tumor)"	"Mix B (0% Jurkat, 90% tumor)"	"Mix C (0% Jurkat, 90% tumor)"	"Mix D (0% Jurkat, 90% tumor)"	"Mix E (0% Jurkat, 90% tumor)"	"Mix A (0.5% Jurkat, 90% tumor)"	"Mix B (0.5% Jurkat, 90% tumor)"	"Mix C (0.5% Jurkat, 90% tumor)"	"Mix D (0.5% Jurkat, 90% tumor)"	"Mix E (0.5% Jurkat, 90% tumor)"	"Mix A (0.75% Jurkat, 90% tumor)"	"Mix B (0.75% Jurkat, 90% tumor)"	"Mix C (0.75% Jurkat, 90% tumor)"	"Mix D (0.75% Jurkat, 90% tumor)"	"Mix E (0.75% Jurkat, 90% tumor)"	"Mix A (1% Jurkat, 90% tumor)"	"Mix B (1% Jurkat, 90% tumor)"	"Mix C (1% Jurkat, 90% tumor)"	"Mix D (1% Jurkat, 90% tumor)"	"Mix E (1% Jurkat, 90% tumor)"	"Mix A (2.5% Jurkat, 90% tumor)"	"Mix B (2.5% Jurkat, 90% tumor)"	"Mix C (2.5% Jurkat, 90% tumor)"	"Mix D (2.5% Jurkat, 90% tumor)"	"Mix E (2.5% Jurkat, 90% tumor)"	"Mix A (5% Jurkat, 90% tumor)"	"Mix B (5% Jurkat, 90% tumor)"	"Mix C (5% Jurkat, 90% tumor)"	"Mix D (5% Jurkat, 90% tumor)"	"Mix E (5% Jurkat, 90% tumor)"	"Mix A (7.5% Jurkat, 90% tumor)"	"Mix B (7.5% Jurkat, 90% tumor)"	"Mix C (7.5% Jurkat, 90% tumor)"	"Mix D (7.5% Jurkat, 90% tumor)"	"Mix E (7.5% Jurkat, 90% tumor)"	"Mix A (10% Jurkat, 90% tumor)"	"Mix B (10% Jurkat, 90% tumor)"	"Mix C (10% Jurkat, 90% tumor)"	"Mix D (10% Jurkat, 90% tumor)"	"Mix E (10% Jurkat, 90% tumor)"
214615_at	1139.645946	449.5449635	414.2613566	688.9518002	563.49065	1133.987272	447.336795	412.2296061	685.5465975	560.7127531	1131.157936	446.2327108	411.2137309	683.8439962	559.3238046	1128.328599	445.1286266	410.1978557	682.1413949	557.9348561	1111.352579	438.5041211	404.1026043	671.9257869	549.6011654	1083.059212	427.4632787	393.9438521	654.8997735	535.7116808	1054.765845	416.4224363	383.7850998	637.8737602	521.8221962	1026.472478	405.3815939	373.6263476	620.8477469	507.9327117	812.7591484	329.688461	304.9899361	497.2732466	409.4504415	808.7980771	328.142743	303.5677108	494.8896047	407.5059136	806.8175414	327.369884	302.8565981	493.6977838	406.5336497	804.8370057	326.5970251	302.1454854	492.5059629	405.5613858	792.9537916	321.9598713	297.8788095	485.3550373	399.7278023	773.1484347	314.2312816	290.7676829	473.436828	390.005163	753.3430778	306.5026919	283.6565564	461.5186186	380.2825238	733.5377209	298.7741022	276.5454298	449.6004093	370.5598846	485.8723512	209.8319584	195.7185156	305.594693	255.4102329	483.6088819	208.948691	194.9058154	304.232612	254.2990742	482.4771472	208.5070573	194.4994653	303.5515714	253.7434948	481.3454125	208.0654236	194.0931152	302.8705309	253.1879154	474.5550044	205.4156214	191.6550147	298.7842877	249.8544391	463.2376576	200.9992844	187.5915138	291.9738824	244.2986453	451.9203109	196.5829475	183.5280129	285.163477	238.7428515	440.6029641	192.1666105	179.464512	278.3530717	233.1870576	158.985554	89.97545579	86.44709509	113.9161395	101.3700244	158.4196867	89.75463894	86.24392005	113.5756192	101.0922347	158.136753	89.64423052	86.14233253	113.4053591	100.9533399	157.8538193	89.5338221	86.04074501	113.2350989	100.8144451	156.1562173	88.87137155	85.43121987	112.2135381	99.98107598	153.3268806	87.76728731	84.41534465	110.5109368	98.59212752	150.4975439	86.66320307	83.39946942	108.8083355	97.20317906	147.6682072	85.55911883	82.3835942	107.1057341	95.81423061
214651_s_at	510.6636598	667.1011951	1707.672949	856.847008	1983.217052	508.2600496	663.9153972	1699.284292	852.7124811	1973.450675	507.0582445	662.3224983	1695.089964	850.6452176	1968.567486	505.8564394	660.7295993	1690.895635	848.5779541	1963.684298	498.6456087	651.1722056	1665.729665	836.1743732	1934.385166	486.6275576	635.2432162	1623.786382	815.5017384	1885.55328	474.6095066	619.3142267	1581.843099	794.8291036	1836.721394	462.5914555	603.3852372	1539.899815	774.1564688	1787.889508	3673.367791	3782.874066	4511.274294	3915.696135	4704.155166	3671.685264	3780.644008	4505.402234	3912.801966	4697.318702	3670.844001	3779.528978	4502.466204	3911.354882	4693.90047	3670.002737	3778.413949	4499.530174	3909.907797	4690.482238	3664.955156	3771.723774	4481.913995	3901.225291	4669.972846	3656.54252	3760.573481	4452.553697	3886.754447	4635.790526	3648.129884	3749.423188	4423.193399	3872.283602	4601.608206	3639.717248	3738.272896	4393.8331	3857.812758	4567.425886	6836.071923	6898.646937	7314.875639	6974.545262	7425.09328	6835.110479	6897.372618	7311.520176	6972.891452	7421.186729	6834.629757	6896.735459	7309.842445	6972.064546	7419.233454	6834.149035	6896.098299	7308.164713	6971.237641	7417.280178	6831.264703	6892.275341	7298.098325	6966.276209	7405.560526	6826.457482	6885.903746	7281.321012	6958.007155	7386.027771	6821.650262	6879.53215	7264.543699	6949.738101	7366.495017	6816.843041	6873.160554	7247.766385	6941.469047	7346.962263	9998.776055	10014.41981	10118.47698	10033.39439	10146.03139	9998.535694	10014.10123	10117.63812	10032.98094	10145.05476	9998.415513	10013.94194	10117.21869	10032.77421	10144.56644	9998.295333	10013.78265	10116.79925	10032.56748	10144.07812	9997.57425	10012.82691	10114.28266	10031.32713	10141.14821	9996.372445	10011.23401	10110.08833	10029.25986	10136.26502	9995.17064	10009.64111	10105.894	10027.1926	10131.38183	9993.968834	10008.04821	10101.69967	10025.12534	10126.49864
214669_x_at	8113.632043	15191.16391	7158.217446	10752.00687	3112.558011	8073.249315	15115.39352	7122.611791	10698.43227	3097.180653	8053.057951	15077.50832	7104.808964	10671.64496	3089.491974	8032.866587	15039.62313	7087.006136	10644.85766	3081.803295	7911.718403	14812.31197	6980.189171	10484.13386	3035.671221	7709.804763	14433.46003	6802.160896	10216.26085	2958.784432	7507.891122	14054.6081	6624.13262	9948.387835	2881.897642	7305.977482	13675.75616	6446.104345	9680.514824	2805.010853	5704.64087	10658.91317	5035.850652	7551.503247	2203.889047	5676.37296	10605.8739	5010.926694	7514.001026	2193.124897	5662.239006	10579.35427	4998.464714	7495.249915	2187.742821	5648.105051	10552.83463	4986.002735	7476.498804	2182.360746	5563.301322	10393.71682	4911.230859	7363.99214	2150.068294	5421.961774	10128.52046	4786.611067	7176.481032	2096.247542	5280.622225	9863.324106	4661.991274	6988.969924	2042.426789	5139.282677	9598.12775	4537.371481	6801.458817	1988.606037	3295.649697	6126.662442	2913.483858	4350.999627	1295.220084	3279.496606	6096.354287	2899.241596	4329.569786	1289.069141	3271.42006	6081.200209	2892.120465	4318.854865	1285.993669	3263.343514	6066.046132	2884.999334	4308.139945	1282.918197	3214.884241	5975.121667	2842.272548	4243.850422	1264.465368	3134.118785	5823.580892	2771.061238	4136.701218	1233.710652	3053.353328	5672.040118	2699.849928	4029.552014	1202.955936	2972.587872	5520.499343	2628.638617	3922.402809	1172.20122	886.6585235	1594.41171	791.1170638	1150.496006	386.5511203	882.6202507	1586.834671	787.5564983	1145.138546	385.0133845	880.6011143	1583.046152	785.7762156	1142.459816	384.2445166	878.5819779	1579.257632	783.9959328	1139.781086	383.4756487	866.4671595	1556.526516	773.3142363	1123.708705	378.8624413	846.2757955	1518.641322	755.5114088	1096.921404	371.1737624	826.0844314	1480.756129	737.7085812	1070.134103	363.4850834	805.8930674	1442.870935	719.9057537	1043.346802	355.7964045
214920_at	561.6801624	744.0846384	1843.42316	938.3960549	2130.56162	558.9836447	740.4760983	1834.317927	933.8159578	2120.020695	557.6353859	738.6718283	1829.765311	931.5259092	2114.750233	556.2871271	736.8675583	1825.212695	929.2358606	2109.479771	548.1975742	726.0419382	1797.896997	915.4955693	2077.856996	534.7149859	707.9992381	1752.370834	892.5950838	2025.152371	521.2323977	689.956538	1706.84467	869.6945982	1972.447746	507.7498095	671.9138379	1661.318507	846.7941127	1919.743122	398.2089266	525.8920598	1295.429025	661.9100514	1496.425947	396.3213643	523.3660818	1289.055362	658.7039834	1489.0473	395.3775831	522.1030928	1285.868531	657.1009494	1485.357976	394.4338019	520.8401038	1282.681699	655.4979154	1481.668652	388.7711149	513.2621697	1263.560711	645.8797115	1459.53271	379.3333031	500.6322796	1231.692396	629.8493716	1422.639473	369.8954913	488.0023895	1199.824082	613.8190317	1385.746235	360.4576796	475.3724994	1167.955768	597.7886918	1348.852998	234.7376909	307.6994812	747.4348899	385.4240478	862.2902741	233.6590838	306.2560652	743.7927968	383.592009	858.0739041	233.1197803	305.5343572	741.9717503	382.6759896	855.9657191	232.5804767	304.8126492	740.1507038	381.7599702	853.8575341	229.3446556	300.4824012	729.2244246	376.2638536	841.2084242	223.9516203	293.2653211	711.0139593	367.1036594	820.1265743	218.558585	286.0482411	692.8034941	357.9434652	799.0447245	213.1655497	278.831161	674.5930288	348.783271	777.9628746	71.26645509	89.50690268	199.4407548	108.9380443	228.1546009	70.99680332	89.14604868	198.5302316	108.4800346	227.1005084	70.86197744	88.96562168	198.0749699	108.2510298	226.5734622	70.72715156	88.78519468	197.6197083	108.0220249	226.0464159	69.91819626	87.70263267	194.8881385	106.6479958	222.8841384	68.56993744	85.89836266	190.3355222	104.3579472	217.613676	67.22167862	84.09409265	185.7829059	102.0678987	212.3432135	65.8734198	82.28982263	181.2302896	99.77785012	207.072751
215051_x_at	706.1232596	942.7729603	2396.222149	1201.293426	2776.895727	744.3827518	979.849204	2426.031146	1237.077067	2804.801357	763.512498	998.3873259	2440.935645	1254.968888	2818.754172	782.6422441	1016.925448	2455.840144	1272.860708	2832.706987	897.4207207	1128.154179	2545.267138	1380.211633	2916.423877	1088.718182	1313.535397	2694.312126	1559.129839	3055.952026	1280.015643	1498.916616	2843.357115	1738.048046	3195.480175	1471.313104	1684.297834	2992.402104	1916.966253	3335.008325	497.1972522	662.8520426	1680.266474	843.8163684	1946.73798	523.9788967	688.8054132	1701.132773	868.8649174	1966.27192	537.369719	701.7820985	1711.565922	881.3891918	1976.038891	550.7605413	714.7587838	1721.999071	893.9134663	1985.805861	631.1054749	792.6188956	1784.597967	969.0591132	2044.407684	765.0136976	922.3857486	1888.929459	1094.301858	2142.077389	898.9219204	1052.152602	1993.260951	1219.544603	2239.747093	1032.830143	1181.919455	2097.592443	1344.787348	2337.416798	288.2712447	382.931125	964.3108003	486.3393111	1116.580232	303.5750416	397.7616224	976.2343994	500.6527677	1127.742484	311.22694	405.1768712	982.196199	507.8094959	1133.32361	318.8788385	412.5921199	988.1579985	514.9662242	1138.904736	364.7902291	457.0836124	1023.928796	557.9065939	1172.391491	441.3092135	531.2360998	1083.546791	629.4738766	1228.202751	517.8281979	605.3885872	1143.164787	701.0411594	1284.014011	594.3471824	679.5410746	1202.782782	772.6084421	1339.825271	79.34523721	103.0102073	248.3551261	128.8622538	286.422484	83.17118643	106.7178316	251.3360259	132.440618	289.213047	85.08416104	108.5716438	252.8264758	134.2298	290.6083285	86.99713565	110.425456	254.3169257	136.0189821	292.0036099	98.47498331	121.5483291	263.259625	146.7540745	300.3752989	117.6047294	140.086451	278.1641239	164.6458952	314.3281138	136.7344755	158.6245728	293.0686228	182.5377159	328.2809288	155.8642216	177.1626947	307.9731216	200.4295366	342.2337437
215176_x_at	1685.439323	664.3720196	1022.973259	1115.677543	1366.85465	1677.070237	661.10827	1017.916503	1110.157266	1360.078487	1672.885694	659.4763952	1015.388125	1107.397127	1356.690406	1668.701151	657.8445203	1012.859747	1104.636989	1353.302325	1643.593893	648.0532714	997.6894798	1088.076157	1332.973836	1601.748462	631.7345232	972.4057006	1060.47477	1299.093022	1559.903031	615.415775	947.1219214	1032.873384	1265.212208	1518.0576	599.0970267	921.8381422	1005.271998	1231.331394	1182.255221	467.5081083	718.5289759	783.4219748	959.2459498	1176.396861	465.2234836	714.9892468	779.5577807	954.5026358	1173.46768	464.0811712	713.2193823	777.6256837	952.1309788	1170.5385	462.9388588	711.4495177	775.6935866	949.7593219	1152.963419	456.0849846	700.8303305	764.1010044	935.52938	1123.671618	444.6618608	683.131685	744.780034	911.8128102	1094.379816	433.2387371	665.4330396	725.4590635	888.0962404	1065.088015	421.8156133	647.7343941	706.1380931	864.3796706	679.0711186	270.6441971	414.0846928	451.1664065	551.6372493	675.7234841	269.3386972	412.0619905	448.9582956	548.9267842	674.0496669	268.6859473	411.0506393	447.8542401	547.5715516	672.3758496	268.0331974	410.0392882	446.7501847	546.2163191	662.3329462	264.1166978	403.9711811	440.1258519	538.0849237	645.5947739	257.5891985	393.8576695	429.0852974	524.5325981	628.8566016	251.0616992	383.7441578	418.0447429	510.9802725	612.1184293	244.5341999	373.6306461	407.0041884	497.4279469	175.8870162	73.78028581	109.6404097	118.9108382	144.0285489	175.0501076	73.45391085	109.1347342	118.3588104	143.3509326	174.6316533	73.29072336	108.8818964	118.0827966	143.0121245	174.2131989	73.12753588	108.6290586	117.8067827	142.6733163	171.7024731	72.14841099	107.1120318	116.1506995	140.6404675	167.51793	70.51653617	104.5836539	113.3905609	137.2523861	163.3333869	68.88466135	102.055276	110.6304223	133.8643047	159.1488439	67.25278652	99.52689807	107.8702836	130.4762233
215294_s_at	3.758664299	3.462609401	3.034697404	3.467768953	2.975044215	5.203170453	4.908595829	4.482823392	4.913729584	4.423468469	5.925423529	5.631589043	5.206886386	5.636709899	5.147680596	6.647676606	6.354582257	5.93094938	6.359690214	5.871892723	10.98119507	10.69254154	10.27532734	10.69757211	10.21716548	18.20372584	17.92247368	17.51595728	17.92737526	17.45928675	25.4262566	25.15240582	24.75658723	25.15717841	24.70140802	32.64878737	32.38233796	31.99721717	32.38698156	31.9435293	851.1438913	850.9366529	850.6371145	850.9402646	850.5953573	852.1550456	851.9488434	851.6508027	851.952437	851.6092542	852.6606228	852.4549386	852.1576468	852.4585232	852.1162027	853.1661999	852.9610339	852.6644909	852.9646095	852.6231512	856.1996629	855.9976054	855.7055554	856.0011268	855.6648421	861.2554344	861.0585579	860.7739964	861.061989	860.734327	866.3112059	866.1195104	865.8424374	866.1228512	865.8038119	871.3669775	871.1804629	870.9108783	871.1837134	870.8732968	1698.529118	1698.410696	1698.239532	1698.41276	1698.21567	1699.106921	1698.989091	1698.818782	1698.991144	1698.79504	1699.395822	1699.278288	1699.108407	1699.280337	1699.084725	1699.684723	1699.567486	1699.398032	1699.569529	1699.37441	1701.418131	1701.302669	1701.135784	1701.304681	1701.112519	1704.307143	1704.194642	1704.032036	1704.196603	1704.009367	1707.196155	1707.086615	1706.928288	1707.088524	1706.906216	1710.085168	1709.978588	1709.824539	1709.980445	1709.803064	2545.914345	2545.88474	2545.841949	2545.885256	2545.835983	2546.058796	2546.029339	2545.986761	2546.029852	2545.980826	2546.131021	2546.101638	2546.059168	2546.10215	2546.053247	2546.203247	2546.173937	2546.131574	2546.174448	2546.125668	2546.636598	2546.607733	2546.566012	2546.608236	2546.560195	2547.358852	2547.330726	2547.290075	2547.331216	2547.284408	2548.081105	2548.05372	2548.014138	2548.054197	2548.00862	2548.803358	2548.776713	2548.738201	2548.777177	2548.732832
215443_at	5.273528302	4.455608058	7.215301885	5.40140733	8.231541208	6.962666188	6.148835544	8.894730903	7.089905821	9.905889029	7.80723513	6.995449288	9.734445412	7.934155066	10.74306294	8.651804073	7.842063031	10.57415992	8.778404311	11.58023685	13.71921773	12.92174549	15.61244697	13.84389978	16.60328031	22.16490716	21.38788293	24.00959206	22.28639223	24.97501942	30.61059658	29.85402036	32.40673715	30.72888469	33.34675852	39.05628601	38.32015779	40.80388224	39.17137714	41.71849763	4.730021857	4.157477685	6.089263365	4.819537176	6.800630891	5.912418377	5.342736926	7.264863677	6.00148612	7.972674365	6.503616636	5.935366547	7.852663833	6.592460591	8.558696103	7.094814896	6.527996167	8.440463989	7.183435063	9.14471784	10.64200446	10.08377389	11.96726493	10.72928189	12.66084826	16.55398706	16.01007009	17.84526649	16.63902661	18.52106564	22.46596965	21.9363663	23.72326805	22.54877133	24.38128301	28.37795225	27.8626625	29.60126961	28.45851604	30.24150038	4.186515411	3.859347313	4.963224844	4.237667022	5.369720573	4.862170565	4.536638308	5.634996451	4.913066419	6.039459702	5.199998142	4.875283805	5.970882255	5.250766117	6.374329266	5.53782572	5.213929303	6.306768058	5.588465815	6.70919883	7.564791182	7.245802287	8.32208288	7.614664003	8.718416215	10.94306695	10.63225726	11.68094091	10.99166098	12.06711186	14.32134272	14.01871223	15.03979895	14.36865796	15.4158075	17.6996185	17.40516721	18.39865699	17.74565495	18.76450314	3.643008966	3.561216941	3.837186324	3.655796868	3.938810256	3.811922754	3.73053969	4.005129226	3.824646717	4.106245038	3.896379648	3.815201064	4.089100677	3.909071642	4.189962429	3.980836543	3.899862439	4.173072127	3.993496567	4.27367982	4.487577908	4.407830685	4.676900833	4.500046114	4.775984167	5.332146851	5.254444428	5.516615342	5.344295359	5.613158077	6.176715794	6.101058171	6.35632985	6.188544604	6.450331988	7.021284737	6.947671915	7.196044359	7.032793849	7.287505898
215733_x_at	1540.430059	451.0496656	483.0840251	849.7055916	744.9403534	1532.777099	448.8436081	480.7177958	845.5062544	741.2648424	1528.95062	447.7405793	479.5346811	843.4065858	739.4270869	1525.12414	446.6375505	478.3515664	841.3069172	737.5893314	1502.165261	440.0193778	471.2528783	828.7089056	726.5627983	1463.900464	428.9890899	459.4217314	807.7122196	708.1852433	1425.635666	417.958802	447.5905845	786.7155335	689.8076882	1387.370868	406.9285141	435.7594377	765.7188475	671.4301331	1081.345213	318.7789376	341.2029892	597.8380857	524.502419	1075.988141	317.2346972	339.5466286	594.8985497	521.9295613	1073.309605	316.4625771	338.7184484	593.4287817	520.6431324	1070.63107	315.6904569	337.8902681	591.9590136	519.3567036	1054.559855	311.057736	332.9211864	583.1404055	511.6381304	1027.774496	303.3365345	324.6393836	568.4427253	498.7738419	1000.989138	295.615333	316.3575808	553.7450451	485.9095533	974.2037793	287.8941315	308.075778	539.0473649	473.0452648	622.2603668	186.5082095	199.3219533	345.9705799	304.0644846	619.199183	185.6257864	198.3754615	344.290845	302.5942802	617.6685911	185.1845749	197.9022156	343.4509775	301.859178	616.1379992	184.7433634	197.4289698	342.6111101	301.1240758	606.9544477	182.0960943	194.5894945	337.5719054	296.7134625	591.6485287	177.6839792	189.8570358	329.173231	289.3624405	576.3426096	173.271864	185.124577	320.7745566	282.0114185	561.0366905	168.8597489	180.3921183	312.3758822	274.6603965	163.1755207	54.23748138	57.44091733	94.10307398	83.62655016	162.4102248	54.01687563	57.2042944	93.68314026	83.25899906	162.0275768	53.90657275	57.08598293	93.4731734	83.07522351	161.6449288	53.79626987	56.96767146	93.26320654	82.89144796	159.349041	53.1344526	56.25780265	92.00340538	81.78879465	155.5225612	52.03142381	55.07468796	89.90373678	79.95103915	151.6960814	50.92839502	53.89157327	87.80406817	78.11328364	147.8696016	49.82536623	52.70845859	85.70439957	76.27552813
215784_at	5.504807239	7.157969931	8.855510474	6.965648136	8.981307351	7.289869194	8.934766073	10.62381891	8.743405887	10.74898681	8.182400172	9.823164144	11.50797313	9.632284763	11.63282653	9.07493115	10.71156222	12.39212735	10.52116364	12.51666626	14.43011702	16.04195064	17.69705267	15.85443689	17.81970463	23.35542679	24.92593135	26.53859487	24.74322565	26.6581019	32.28073657	33.80991206	35.38013706	33.6320144	35.49649917	41.20604635	42.69389277	44.22167926	42.52080315	44.33489645	21.54492111	22.702135	23.89041338	22.56750974	23.97847119	22.79446448	23.9458923	25.12822928	23.81194017	25.21584681	23.41923617	24.56777095	25.74713724	24.43415538	25.83453462	24.04400785	25.1896496	26.36604519	25.05637059	26.45322243	27.79263796	28.92092149	30.07949291	28.78966187	30.16534928	34.0403548	35.13970799	36.26857245	35.011814	36.35222737	40.28807164	41.35849449	42.45765199	41.23396612	42.53910547	46.53578849	47.57728098	48.64673153	47.45611825	48.72598356	37.58503499	38.24630006	38.92531628	38.16937134	38.97563503	38.29905977	38.95701852	39.63263966	38.88047445	39.68270681	38.65607216	39.31237775	39.98630134	39.236026	40.0362427	39.01308455	39.66773698	40.33996303	39.59157755	40.38977859	41.1551589	41.79989235	42.46193316	41.72488685	42.51099394	44.72528281	45.35348463	45.99855004	45.28040235	46.04635285	48.29540672	48.90707691	49.53516692	48.83591785	49.58171176	51.86553063	52.4606692	53.07178379	52.39143335	53.11707067	53.62514886	53.79046513	53.96021918	53.77123295	53.97279887	53.80365505	53.96814474	54.13705003	53.94900872	54.14956682	53.89290815	54.05698455	54.22546545	54.03789661	54.23795079	53.98216125	54.14582436	54.31388087	54.1267845	54.32633476	54.51767984	54.6788632	54.8443734	54.66011182	54.8566386	55.41021081	55.56726127	55.72852762	55.5489907	55.74047833	56.30274179	56.45565934	56.61268184	56.43786958	56.62431805	57.19527277	57.34405741	57.49683606	57.32674845	57.50815778
